pdp_url,prices,product_id,product_description,color,product_type
https://www.pullandbear.com/ae/snoopy-blue-mesh-tshirt-l07152922,189.00,716676753,"Blue Snoopy license short sleeve T-shirt with a contrast Peanuts graphic, a V-neck and made of mesh.",['Blue'],Clothing
https://www.pullandbear.com/ae/striped-denim-bermuda-shorts-l07696513,269.00,714313579,"Standard-fit denim Bermuda shorts with striped detail, pockets, belt loops, and zipper fly and top button fastening.",['Off white'],Clothing
https://www.pullandbear.com/ae/long-sleeve-technical-shirt-l07472532,219.00,714313582,"Long sleeve shirt in technical fabric, with snap button fastening and an adjustable drawstring hem.",['Khaki'],Clothing
https://www.pullandbear.com/ae/stwd-zipup-hoodie-l07560526,219.00,711647136,"Hoodie with zipper fastening, STWD embroidery on the front and back, pouch pocket and long sleeves.",['Pale blue'],Clothing
https://www.pullandbear.com/ae/stwd-cement-tshirt-l07152500,99.00,696614819,"STWD T-shirt with front embroidery and a concrete structure graphic on the back, a round neck and short sleeves.",['White'],Clothing
https://www.pullandbear.com/ae/short-sleeve-sweatshirt-with-slogan-l07151534,149.00,715722674,"Short sleeve sweatshirt with a contrast slogan on the front and back, and a crew neck. Made of cotton.",['Off white'],Clothing
https://www.pullandbear.com/ae/stwd-cherry-hoodie-l07560562,199.00,715722676,"Hoodie with a cherry graphic and STWD logo, long sleeve, with a front pouch pocket and made from a cotton blend.",['Off white'],Clothing
https://www.pullandbear.com/ae/stwd-strawberry-hoodie-l07560561,199.00,715722682,"Hoodie with a strawberry graphic and STWD logo, long sleeves, and a front pouch pocket. Made from a cotton blend.",['Black'],Clothing
https://www.pullandbear.com/ae/stwd-hoodie-l03594570,199.00,696614844,"Hoodie with long sleeves, an adjustable drawstring, an STWD logo on the front and a graphic on the back.",['Black'],Clothing
https://www.pullandbear.com/ae/stwd-fresh-codes-sweatshirt-l07560536,169.00,715722690,"Grey long sleeve sweatshirt with a contrast STWD Fresh Codes graphic on the front and back, a round neck and made from a cotton blend.",['Grey'],Clothing
https://www.pullandbear.com/ae/cotton-bomber-jacket-l07701514,299.00,715722693,"Bomber jacket made of cotton, with zipper fastening and long sleeves.",['Green'],Clothing
https://www.pullandbear.com/ae/stwd-1991-hoodie-l07560917,189.00,715722695,"Grey hoodie with a 1991 graphic and contrast slogan, a front pouch pocket. Made of cotton.",['Grey'],Clothing
https://www.pullandbear.com/ae/91-knit-soccer-polo-shirt-l07550530,219.00,715722697,"Long sleeve soccer polo shirt with a striped design, contrasting 91 graphic on the front and back, and button fastening at the collar.",['Reddish'],Clothing
https://www.pullandbear.com/ae/baggy-pants-l07674510,219.00,693518282,"Baggy pants with a five-pocket design, belt loops, a zipper fly and top button fastening, and made of 100% cotton fabric.","['Off white', 'Anthracite grey']",Clothing
https://www.pullandbear.com/ae/split-suede-trainers-l12220640,269.00,715296425,"Split suede leather trainers, available in various colours. Multi-piece detail on the upper. Lace-up fastening.OrthoLite® insoleSole height: 1 cm.",['camel'],Footwear
https://www.pullandbear.com/ae/washed-stwd-sleeveless-tshirt-l07151504,99.00,715296334,Sleeveless T-shirt with a round neck and STWD graphic on the front. Made of 100% washed-effect cotton.,['Grey'],Clothing
https://www.pullandbear.com/ae/striped-pique-tshirt-l07151564,99.00,715295902,Short sleeve T-shirt with a round neck and multi-coloured stripes. Made of cotton piqué.,['Sand'],Clothing
https://www.pullandbear.com/ae/superman-tshirt-l07150925,129.00,704858131,Superman license T-shirt with short sleeves and a round collar. Made of cotton.,['Off white'],Clothing
https://www.pullandbear.com/ae/stwd-riginal-club-football-tshirt-l03250530,189.00,696066070,"STWD football T-shirt with an @riginal Club slogan, short sleeves and a number 19 on the front.",['Black'],Clothing
https://www.pullandbear.com/ae/superman-mesh-tshirt-l07150736,199.00,704858136,Superman licensed mesh T-shirt with a front logo and stripes on the sleeves.,['Navy'],Clothing
https://www.pullandbear.com/ae/brooklyn-tshirt-l07150590,99.00,693518360,"Brooklyn T-shirt with a graphic on the front and back, a round neck and short sleeves.",['Aubergine'],Clothing
https://www.pullandbear.com/ae/superman-tshirt-l07150735,129.00,704858137,Superman license T-shirt with a contrast round neck and short sleeve.,['Off white'],Clothing
https://www.pullandbear.com/ae/atlanta-tshirt-l07150589,99.00,693518364,Short sleeve Atlanta T-shirt with a graphic on the front and back and a round neck.,['Grey'],Clothing
https://www.pullandbear.com/ae/chicago-skyline-tshirt-l07150588,99.00,693518366,"Relaxed fit Chicago T-shirt with a graphic on the front and back, a round neck and short sleeves.",['Off white'],Clothing
https://www.pullandbear.com/ae/rogue-tribe-graphic-tshirt-l07150598,99.00,696066082,"T-shirt with Rogue Tribe graphic on the front and back, short sleeves, round neck and made of cotton.",['Mauve'],Clothing
https://www.pullandbear.com/ae/grey-sakamoto-tshirt-l07151933,129.00,696066083,"Grey Sakamoto license T-shirt with a contrast graphic, short sleeves and a round neck. Made of cotton.",['Grey'],Clothing
https://www.pullandbear.com/ae/red-sakamoto-tshirt-l07151934,129.00,696066084,"Red Sakamoto license T-shirt with a contrast bag graphic, short sleeves and a round neck. Made of cotton.",['Red'],Clothing
https://www.pullandbear.com/ae/white-sakamoto-tshirt-l07151592,129.00,696066085,"White Sakamoto license T-shirt with a contrast graphic, short sleeves and a round neck. Made of cotton.",['Off white'],Clothing
https://www.pullandbear.com/ae/green-sakamoto-tshirt-l07151593,129.00,696066086,"Green Sakamoto license T-shirt with a contrast graphic, short sleeves and a round neck. Made of cotton.",['Green'],Clothing
https://www.pullandbear.com/ae/wild-since-day-one-graphic-tshirt-l07150918,99.00,696066087,"Grey T-shirt with contrasting ""Wild since day one"" graphic and text on the front and back, short sleeves, round neck and made of cotton.",['Anthracite grey'],Clothing
https://www.pullandbear.com/ae/short-sleeve-sweatshirt-l07151732,119.00,692764721,Short sleeve sweatshirt with a round neck.,['Ecru'],Clothing
https://www.pullandbear.com/ae/mickey-mouse-short-sleeve-sweatshirt-l07151735,169.00,692764722,Ecru short sleeve Mickey Mouse license sweatshirt with a round neck.,['Ecru'],Clothing
https://www.pullandbear.com/ae/mickey-mouse-short-sleeve-sweatshirt-l07151734,119.00,692764725,Grey short sleeve Mickey Mouse license sweatshirt with a round neck.,['Dark grey'],Clothing
https://www.pullandbear.com/ae/short-sleeve-sweatshirt-l07151733,169.00,692764726,Short sleeve sweatshirt with a round neck.,['Pale green'],Clothing
https://www.pullandbear.com/ae/mona-lisa-tshirt-l07151738,119.00,692764730,Short sleeve T-shirt with a Mona Lisa graphic on the front and a round neck.,['Black'],Clothing
https://www.pullandbear.com/ae/short-sleeve-van-gogh-sweatshirt-l07151737,169.00,692764731,Short sleeve Van Gogh license sweatshirt with a round neck and a 'Wheat Field with Cypresses' graphic.,['Black'],Clothing
https://www.pullandbear.com/ae/van-gogh-sunflowers-short-sleeve-sweatshirt-l07151736,169.00,692764732,Short sleeve Van Gogh license sweatshirt with a round neck and sunflower graphic.,['Off white'],Clothing
https://www.pullandbear.com/ae/aurum-crestlines-graphic-tshirt-l07150561,99.00,692152385,"T-shirt featuring a contrast Aurum Crestlines graphic and text on the front and back, short sleeves, a round neck, and made of cotton.",['Navy'],Clothing
https://www.pullandbear.com/ae/short-sleeve-knit-tshirt-l03558521,119.00,692152440,Short sleeve knit T-shirt with a round neck and ribbed trims. Made of a viscose blend.,"['Striped', 'Off white', 'Bluish green', 'Various', 'Black']",Clothing
https://www.pullandbear.com/ae/braulio-amado-long-sleeve-tshirt-l07151584,149.00,694880386,"Bráulio Amado license T-shirt with long sleeves, a round neck and a graphic on the front.",['Off white'],Clothing
https://www.pullandbear.com/ae/braulio-amado-daisy-tshirt-l07151595,129.00,694880392,"Bráulio Amado license T-shirt with short sleeves, a round neck and a daisy graphic on the front.",['Off white'],Clothing
https://www.pullandbear.com/ae/pink-braulio-amado-tshirt-l07151586,129.00,694880406,Pink Bráulio Amado license short sleeve T-shirt with a round neck and contrast graphic.,['Pink'],Clothing
https://www.pullandbear.com/ae/black-braulio-amado-tshirt-l07151930,129.00,694880407,Black short sleeve Bráulio Amado license T-shirt with a round neck and a graphic on the front and back.,['Black'],Clothing
https://www.pullandbear.com/ae/braulio-amado-striped-tshirt-l07151928,129.00,694880409,"Bráulio Amado license T-shirt with short sleeves, a round neck, a striped design and an embroidered graphic on the front.",['Striped'],Clothing
https://www.pullandbear.com/ae/honda-civic-tshirt-l07152516,129.00,696066039,"White short sleeve Honda license T-shirt with a Civic car graphic on the front, round neck and made of 100% cotton.",['Off white'],Clothing
https://www.pullandbear.com/ae/sardine-graphic-tshirt-l03249355,119.00,698411224,Short sleeve T-shirt with a plate of sardines on the front and back and a round neck. Made of cotton.,['Ice'],Clothing
https://www.pullandbear.com/ae/stwd-cherry-tshirt-l07151546,99.00,695245018,"White T-shirt with a cherry and ice cube graphic, short sleeve and a round neck. Made of cotton.",['White'],Clothing
https://www.pullandbear.com/ae/peach-graphic-tshirt-l07151545,99.00,695245019,"Short sleeve T-shirt with contrasting graphic, round neck and made of cotton.",['Green'],Clothing
https://www.pullandbear.com/ae/stwd-tshirt-with-sunglasses-l07151547,99.00,695245034,"nk T-shirt with embroidered sunglasses on the front and graphic on the back, short sleeve, with a round neck and made of cotton.",['Pink'],Clothing
https://www.pullandbear.com/ae/stwd-clouds-and-aeroplane-tshirt-l07151549,99.00,695245039,"Blue T-shirt with a cloud and aeroplane graphic, short sleeves and a round neck. Made of cotton.",['Blue'],Clothing
https://www.pullandbear.com/ae/stwd-tshirt-l07151548,99.00,695245040,"Grey T-shirt with an embroidered on the front and a graphic on the back, short sleeve, round neck and made of cotton.",['Grey'],Clothing
https://www.pullandbear.com/ae/braulio-amado-hammer-tshirt-l07151598,129.00,695435507,"Bráulio Amado license T-shirt with short sleeves, a round neck, a hammer graphic on the front and contrast ribbed trims.",['Off white'],Clothing
https://www.pullandbear.com/ae/textured-striped-tshirt-l07150527,129.00,695245051,"Rustic boxy fit T-shirt with irregular stripes, a round neck and short sleeves. Made of textured fabric.",['Sand'],Clothing
https://www.pullandbear.com/ae/boxy-short-sleeve-knit-tshirt-l07550507,189.00,695245053,Short sleeve knit T-shirt with an oversize silhouette and a round neck. Made in a cotton blend.,"['Off white', 'Black']",Clothing
https://www.pullandbear.com/ae/orange-stwd-graphic-tshirt-l07150592,99.00,693840129,"Orange short sleeve T-shirt with a contrast STWD logo on the front and an 'Always Wondering' graphic, and a round neck. Made of cotton.",['Tangerine'],Clothing
https://www.pullandbear.com/ae/stwd-style-service-tshirt-l07150591,99.00,693840131,White short sleeve T-shirt with a contrast STWD Style Service graphic and a round neck. Made of cotton.,['White'],Clothing
https://www.pullandbear.com/ae/ephemeral-state-graphic-tshirt-l07150596,99.00,693840140,Short sleeve T-shirt with an STWD Ephemeral State graphic and a round neck. Made of cotton.,['Ochre'],Clothing
https://www.pullandbear.com/ae/stwd-short-sleeve-sweatshirt-l03598503,129.00,693840154,STWD short sleeve sweatshirt with a round neck.Total look.,"['White', 'Pink', 'Blue', 'Black']",Clothing
https://www.pullandbear.com/ae/striped-tshirt-with-number-on-the-back-l07150585,99.00,693840171,"Short sleeve STWD T-shirt with a crew neck, striped design and number graphic on the back.",['Navy'],Clothing
https://www.pullandbear.com/ae/short-sleeve-tshirt-with-contrast-ribbing-l07152900,99.00,699865407,Short sleeve T-shirt with contrast ribbing and a round neck. Made of cotton.,"['Brown', 'White']",Clothing
https://www.pullandbear.com/ae/guns-n-roses-tshirt-l07150906,129.00,699865424,"Guns N’ Roses license T-shirt with short sleeves, a crew neck and graphic on the front. Made of 100% cotton.",['Off white'],Clothing
https://www.pullandbear.com/ae/panelled-knit-tshirt-l07550703,129.00,701944169,Short sleeve knit T-shirt with a multi-tonal panel design and a round neck. Made of a cotton blend.,"['Chocolate', 'Black']",Clothing
https://www.pullandbear.com/ae/stwd-logo-checked-tshirt-l07151903,99.00,698806644,"Short sleeve T-shirt with an embroidered STWD logo on the front and a checked back, with a round neck. Made of 100% cotton.",['Off white'],Clothing
https://www.pullandbear.com/ae/striped-short-sleeve-tshirt-l07151597,99.00,695060856,Short sleeve T-shirt with a striped design and round neck. Made of a cotton blend.,"['Brown', 'Navy', 'Green']",Clothing
https://www.pullandbear.com/ae/tshirt-with-nylon-pocket-l07150501,99.00,698806651,"Short sleeve T-shirt with a round neck, with a nylon pocket detail on the front, made from 100% cotton.",['Khaki'],Clothing
https://www.pullandbear.com/ae/tshirt-with-contrast-ribbed-trims-l07152572,99.00,695060865,"Regular fit T-shirt with ribbed details, a round neck and short sleeves.","['Off white', 'White', 'Navy', 'Green']",Clothing
https://www.pullandbear.com/ae/mickey-mouse-raglan-sleeve-tshirt-l07152738,119.00,709288329,"White Mickey Mouse license short sleeve raglan T-shirt, with a contrast graphic, a round neck and made of cotton.",['Off white'],Clothing
https://www.pullandbear.com/ae/short-sleeve-mickey-mouse-tshirt-l07152739,119.00,709288330,"Blue Mickey Mouse license T-shirt, featuring short sleeves, a round neck and made of cotton.",['Navy'],Clothing
https://www.pullandbear.com/ae/short-sleeve-knit-tshirt-l07550506,169.00,692156822,"Short sleeve knit T-shirt featuring a contrasting graffiti-style graphic, with a round neck and made from cotton.",['Off white'],Clothing
https://www.pullandbear.com/ae/cloakroom-service-graphic-tshirt-l07150597,99.00,692156825,"Grey short sleeve T-shirt with a contrast Cloakroom Service graphic and a round neck, made from a cotton blend.",['Grey'],Clothing
https://www.pullandbear.com/ae/basic-short-sleeve-sweatshirt-l07560700,129.00,695060897,Basic short sleeve sweatshirt with a round neck. Made of slightly stretchy fabric.,['Navy'],Clothing
https://www.pullandbear.com/ae/short-sleeve-interlock-polo-shirt-l03203712,119.00,695060898,Short sleeve polo shirt in interlock fabric with a Kent collar. Made of slightly stretchy fabric.,['Navy'],Clothing
https://www.pullandbear.com/ae/heavy-weight-tshirt-l03248518,99.00,692156851,Short sleeve T-shirt with a round neck. Made of heavy weight 100% cotton.,"['Black', 'White', 'Green', 'Bluish grey']",Clothing
https://www.pullandbear.com/ae/nirvana-smiley-tshirt-l07151589,129.00,699548206,"Grey Nirvana license T-shirt with short sleeves, a round neck and a Smiley graphic.",['Grey'],Clothing
https://www.pullandbear.com/ae/washedeffect-nirvana-tshirt-l07151931,129.00,699548207,Nirvana license T-shirt in washed-effect fabric with a round neck and short sleeves.,['Grey'],Clothing
https://www.pullandbear.com/ae/nirvana-tshirt-l07151591,119.00,699548208,Sleeveless Nirvana licensed T-shirt with 'Something in the way' text on the back and a round neck.,['Grey'],Clothing
https://www.pullandbear.com/ae/short-sleeve-sweatshirt-dont-miss-a-detail-l07561503,149.00,692156999,"Short sleeve sweatshirt with a round neck, and graphic on the front and on the back.",['Anthracite grey'],Clothing
https://www.pullandbear.com/ae/short-sleeve-sweatshirt-with-text-graphic-l07561502,149.00,692157000,Short sleeve sweatshirt with a round neck and a text graphic on the front and back.,['Grey marl'],Clothing
https://www.pullandbear.com/ae/short-sleeve-sweatshirt-with-graphic-l07561501,149.00,692157004,Boxy short sleeve sweatshirt with a round neck and an embossed design on the back.,['Off white'],Clothing
https://www.pullandbear.com/ae/primavera-sound-x-pb-green-tshirt-l07012500,129.00,697465479,Green short sleeve T-shirt from the Primavera Sound x PB collection with a contrast graphic and round neck. Made of cotton.,['Green'],Clothing
https://www.pullandbear.com/ae/green-ay-carmela-tshirt-l07150568,99.00,692161166,"Green Ay Carmela license T-shirt with short sleeves, a crew neck and contrast graphic. Made of 100% cotton.",['Green'],Clothing
https://www.pullandbear.com/ae/quesadillas-ay-carmela-tshirt-l07150567,99.00,692161168,"Ay Carmela license T-shirt with short sleeves, a crew neck and graphic on the front and back. Made of 100% cotton.",['White'],Clothing
https://www.pullandbear.com/ae/squid-game-cotton-tshirt-l07150451,129.00,703609490,"The Squid Game license T-shirt with a graphic on the front and back, short sleeves and a round neckline. Made of 100% cotton.",['Ice'],Clothing
https://www.pullandbear.com/ae/regular-fit-logo-tshirt-l07151711,75.00,698305176,"Regular fit T-shirt available in various shades, with a Pull&Bear logo on the front, short sleeves, a crew neck, and made of cotton.","['Blue', 'White', 'Mulberry', 'Black']",Clothing
https://www.pullandbear.com/ae/purple-stwd-tshirt-l07152514,99.00,697465498,"Purple STWD T-shirt with a round neck, short sleeves and a graphic on the front and back.",['Mulberry'],Clothing
https://www.pullandbear.com/ae/pullbear-logo-tshirt-l07151712,75.00,698305181,Relaxed fit short sleeve T-shirt with a Pull&Bear logo on the front and a round neck.,"['Sand', 'White', 'Blue', 'Black']",Clothing
https://www.pullandbear.com/ae/green-stwd-tshirt-l07152515,99.00,697465497,"Boxy fit pastel green STWD T-shirt with a round neck, short sleeves and a graphic on the front and back.",['Pale green'],Clothing
https://www.pullandbear.com/ae/2pack-of-tshirts-l04239901,99.00,692157086,Pack of 2 basic short sleeve T-shirts with a round neckline and a label detail on the hem.,"['White/Black', 'Sand', 'Anthracite grey']",Clothing
https://www.pullandbear.com/ae/short-sleeve-regular-fit-tshirt-l07152526,59.00,707944429,Basic short sleeve T-shirt with a regular fit and round neck. Made of cotton. Available in a range of colors.,"['Sand', 'Anthracite grey', 'Black', 'White', 'Bottle']",Clothing
https://www.pullandbear.com/ae/pink-stwd-studio-tshirt-l07150525,99.00,692161191,Pink short sleeve T-shirt with an STWD Studio graphic and round neck. Made of cotton.,['Pink'],Clothing
https://www.pullandbear.com/ae/stwd-art-exhibition-tshirt-l07150524,99.00,692161192,Short sleeve T-shirt with a contrast graphic and slogan and a round neck. Made of cotton.,['Burgundy'],Clothing
https://www.pullandbear.com/ae/sleeveless-waffleknit-tshirt-l07150523,129.00,692161196,Waffle-knit vest top with a round neck and contrast ribbing.,['Ecru'],Clothing
https://www.pullandbear.com/ae/pack-of-3-basic-regular-fit-tshirts-l03241918,169.00,692157107,Pack of 3 basic regular fit short sleeve T-shirts with round necks. Available in several colours. Made of cotton.,"['Sand', 'Anthracite grey', 'Navy']",Clothing
https://www.pullandbear.com/ae/faded-stwd-tshirt-l07151901,99.00,692157108,Washed effect STWD T-shirt with a front pocket and short sleeves.,['Black'],Clothing
https://www.pullandbear.com/ae/temple-of-greatness-embroidered-tshirt-l03245576,99.00,692157121,Short sleeve T-shirt with a round neck and 'Temple of Greatness' embroidery.,['Off white'],Clothing
https://www.pullandbear.com/ae/washed-stwd-tshirt-l07150556,99.00,692161233,Round neck T-shirt with short sleeves and an STWD graphic on the front and back. Made of washed-effect cotton.,['Anthracite grey'],Clothing
https://www.pullandbear.com/ae/hokusai-graphic-tshirt-l07151916,119.00,692157143,Short sleeve T-shirt with a Hokusai graphic and round neck. Made of cotton.,['Beige'],Clothing
https://www.pullandbear.com/ae/embroidered-tshirt-l07150900,99.00,692157146,"Short sleeve T-shirt with embroidery on the front, appliqués on the back and a round neck.",['Ochre'],Clothing
https://www.pullandbear.com/ae/metallica-skull-tshirt-l07150575,129.00,692161244,"Licensed Metallica T-shirt with front text, skull graphic on the back, round neck and short sleeves.",['Pale grey'],Clothing
https://www.pullandbear.com/ae/short-sleeve-stwd-tshirt-l07150529,99.00,692157162,Short sleeve T-shirt with a round neck and a contrast STWD graphic on the front and back. Made of 100% cotton.,['White'],Clothing
https://www.pullandbear.com/ae/short-sleeve-knit-tshirt-l07550504,169.00,692157168,Knit T-shirt with short raglan sleeves and a round neck. Made of cotton.,['Blue'],Clothing
https://www.pullandbear.com/ae/short-sleeve-tshirt-with-slogan-l07152711,75.00,698841857,Short sleeve T-shirt available in various colours with a contrast slogan and a round neck. Made of cotton.,"['Green', 'White', 'Anthracite grey', 'Pastel pink']",Clothing
https://www.pullandbear.com/ae/white-metallica-tshirt-l07150909,129.00,692161302,"White short sleeve Metallica license T-shirt with a graphic of the album ""...And Justice for All"" and a round neck. Made of cotton.",['Off white'],Clothing
https://www.pullandbear.com/ae/bias-cut-tshirt-l07152715,119.00,705051415,Short sleeve T-shirt in bias cut fabric.,['Ochre'],Clothing
https://www.pullandbear.com/ae/washed-stwd-vest-top-l07550503,149.00,692161304,Washed vest top with an STWD graphic on the front. Made of 100% cotton.,['Cement'],Clothing
https://www.pullandbear.com/ae/black-metallica-tshirt-l07150908,129.00,692161305,Black short sleeve Metallica license T-shirt with a contrast graphic on the front and back and a round neck. Made of cotton.,['Black'],Clothing
https://www.pullandbear.com/ae/black-biascut-tshirt-l07152732,119.00,705051414,Black short sleeve T-shirt in bias-cut knit fabric.,['Black'],Clothing
https://www.pullandbear.com/ae/stwd-ibiza-soccer-tshirt-l07152571,189.00,713747228,"STWD soccer T-shirt with a checked design, 'Ibiza Calls' slogan, ribbed V-neck and short sleeves.",['Blue'],Clothing
https://www.pullandbear.com/ae/short-sleeve-sweatshirt-with-graphic-and-slogan-l07150701,149.00,692157214,"Short sleeve sweatshirt in interlock fabric with a ""Chase what you believe"" slogan on the front and a round neck.","['Blue', 'Beige', 'Black', 'Anthracite grey']",Clothing
https://www.pullandbear.com/ae/evangelion-tshirt-l07150553,129.00,692757293,Evangelion license short sleeve T-shirt with a round neck and front and back graphic. Made of 100% cotton.,['Beige'],Clothing
https://www.pullandbear.com/ae/short-sleeve-sweatshirt-with-shark-graphic-l07151538,169.00,692757295,"White short sleeve sweatshirt with a shark graphic on the back and contrast slogan on the front, with a crew neck and made from a cotton blend.",['Off white'],Clothing
https://www.pullandbear.com/ae/grey-evangelion-tshirt-l07150554,129.00,692757299,"Grey Evangelion license T-shirt with short sleeves and a round neck, with graphic on the front and back.",['Medium grey'],Clothing
https://www.pullandbear.com/ae/red-evangelion-tshirt-l07150555,129.00,692757300,"Red Evangelion license T-shirt with short sleeves and a round neck, with a graphic on the front and back, made of 100% cotton.",['Red'],Clothing
https://www.pullandbear.com/ae/faded-stwd-tshirt-l03248548,119.00,692757301,Washed STWD T-shirt with a round neck and short sleeves.,"['Grey', 'Green', 'Chocolate']",Clothing
https://www.pullandbear.com/ae/short-sleeve-tshirt-l03249599,99.00,703959863,Short sleeve T-shirt with a crew neck and a slogan graphic. Made of a cotton (98%) and viscose (2%) blend.,['Pale marl'],Clothing
https://www.pullandbear.com/ae/short-sleeve-penguin-sweatshirt-l07151544,169.00,692757317,"Short sleeve sweatshirt with a penguin graphic on the front and a contrast slogan on the back, with a round neck and made from a cotton blend.",['Pale grey'],Clothing
https://www.pullandbear.com/ae/tshirt-with-embroidered-vase-l03245589,99.00,692157257,Short sleeve T-shirt with a contrast embroidered vase and a round neck.,['Off white'],Clothing
https://www.pullandbear.com/ae/yellow-embroidered-tshirt-l03245588,99.00,692157258,Yellow short sleeve T-shirt with 'Elements in harmony' embroidery and a round neck.,['Olive'],Clothing
https://www.pullandbear.com/ae/floral-embroidered-tshirt-l03245587,99.00,692157263,Short sleeve T-shirt with floral embroidery and a round neck.,['Sand'],Clothing
https://www.pullandbear.com/ae/floral-embroidered-tshirt-l03245586,99.00,692157274,Short sleeve T-shirt with a round neck and cross-stitch embroidery of flowers and the slogan 'Harmonic naturelle'.,['Anthracite grey'],Clothing
https://www.pullandbear.com/ae/black-mona-lisa-tshirt-l07151927,119.00,692757340,Black short sleeve Leonardo da Vinci license T-shirt with a contrast Mona Lisa graphic on the front and back and a round neck. Made of cotton.,['Black'],Clothing
https://www.pullandbear.com/ae/van-gogh-sunflowers-tshirt-l07151918,119.00,692757341,"Van Gogh license T-shirt with a sunflower graphic on the front, a round neck and short sleeves.",['Off white'],Clothing
https://www.pullandbear.com/ae/textured-weave-tshirt-l07150705,149.00,692161374,Short sleeve T-shirt in textured fabric with a round neck and short sleeves.,"['Off white', 'Mint', 'Brown']",Clothing
https://www.pullandbear.com/ae/tshirt-with-stwd-logo-l07150531,99.00,692157279,Short sleeve T-shirt with a round neck and an STWD logo print on the front and back. Made of cotton.,['Mulberry'],Clothing
https://www.pullandbear.com/ae/van-gogh-a-wheatfield-with-cypresses-tshirt-l07151919,119.00,692757342,"Van Gogh license T-shirt with the painting 'Wheat Field with Cypresses', a round neck and short sleeves.",['Black'],Clothing
https://www.pullandbear.com/ae/tshirt-with-stwd-logo-l07245565,99.00,692757355,"Embroidered STWD logo T-shirt with short sleeves, a round neckline and a label detail on the hem. Made of 100% cotton.","['White', 'Off white', 'Black', 'Emerald', 'Red', 'Deep blue']",Clothing
https://www.pullandbear.com/ae/tank-top-l07152710,59.00,697267062,"Tank top with wide straps, a crew neck and made of 100% cotton.","['Green', 'Blue', 'White', 'Black']",Clothing
https://www.pullandbear.com/ae/stwd-short-sleeve-sweatshirt-l03598504,169.00,697267071,Washed STWD short sleeve sweatshirt with a round neck and embroidered logo.Total look,"['Black', 'Grey']",Clothing
https://www.pullandbear.com/ae/pack-of-basic-bermuda-shorts-and-tshirt-l03241999,149.00,692157325,Pack of basic T-shirt and Bermuda shorts. Available in several colours.,"['Navy', 'Sand', 'Black', 'Grey marl', 'Anthracite grey']",Clothing
https://www.pullandbear.com/ae/basic-muscle-fit-tshirt-l07249504,59.00,711068560,MUSCLE FIT. Basic T-shirt with short sleeves and a round neckline. Available in several plain colours. Made of 100% cotton.,"['White', 'Green', 'Black', 'Pale mink', 'Lead', 'Navy']",Clothing
https://www.pullandbear.com/ae/imagine-dragons-tshirt-l07150570,129.00,692157346,"Imagine Dragons license T-shirt with an eye graphic and slogan on the front and back, short sleeves and a round neck. Made of cotton.",['Sand'],Clothing
https://www.pullandbear.com/ae/stwd-tshirt-with-seams-and-slogan-l07150518,99.00,692161459,Blue short sleeve T-shirt with contrast seams and slogan and a round neck. Made of cotton.,['Medium blue'],Clothing
https://www.pullandbear.com/ae/stwd-panelled-tshirt-l07150517,99.00,692161460,"T-shirt with a colour block design, contrast ribbed trims and a round neck. Made of cotton.",['Off white'],Clothing
https://www.pullandbear.com/ae/striped-rustic-halter-top-l07150516,129.00,692161466,"Rustic T-shirt with short sleeves, a round neck and a striped design. Made of 100% cotton.",['Ochre'],Clothing
https://www.pullandbear.com/ae/imagine-dragons-tshirt-l07150571,129.00,692157374,"Imagine Dragons license short sleeve T-shirt with a round neck, front graphic and skull on the back.",['Pale grey'],Clothing
https://www.pullandbear.com/ae/boxyfit-american-football-tshirt-l07150594,99.00,692157388,"Boxy-fit T-shirt with short sleeves, a crew neck and an American football graphic. Made of 100% cotton.",['Off white'],Clothing
https://www.pullandbear.com/ae/extra-loose-tshirt-l07152570,99.00,694223826,Extra loose fit short sleeve T-shirt with a round neck. Made from 100% cotton. Available in a range of colours.,"['Grey', 'Black', 'White', 'Chocolate']",Clothing
https://www.pullandbear.com/ae/interlock-short-sleeve-sweatshirt-l07561901,129.00,692157399,"Short sleeve sweatshirt in interlock fabric, with a round neck and made of a cotton blend.",['Blue'],Clothing
https://www.pullandbear.com/ae/sakamoto-days-white-tshirt-l07151730,129.00,692161498,"Sakamoto Days license white T-shirt with a Taro Sakamoto character card graphic on the front and back, short sleeves and a crew neck.",['Off white'],Clothing
https://www.pullandbear.com/ae/sakamoto-days-stickers-tshirt-l07151367,129.00,708645865,"SAKAMOTO DAYS license T-shirt with a sticker graphic and contrast text, short sleeves, a round neck and an oversize fit. Made of cotton.",['Faded black'],Clothing
https://www.pullandbear.com/ae/metallica-skull-tshirt-l07150574,129.00,692157421,Short sleeve round neck Metallica license T-shirt with a skull graphic.,['Black'],Clothing
https://www.pullandbear.com/ae/embroidered-stwd-tshirt-l07150558,99.00,692161523,"Boxy fit T-shirt with STWD embroidery, a round neck and short sleeves.","['Green', 'Mauve', 'Black', 'White']",Clothing
https://www.pullandbear.com/ae/boxy-tshirt-l03248501,99.00,698993657,Boxy fit T-shirt with short sleeves and a round neck. Made of interlock fabric.,"['Pale marl', 'White', 'Black', 'Blue', 'Sand', 'Chocolate', 'Lead']",Clothing
https://www.pullandbear.com/ae/textured-short-sleeve-sweatshirt-l07561500,149.00,692157448,Short sleeve sweatshirt with a round neck. Made of cotton.,"['Off white', 'Sand', 'Pale green', 'Black']",Clothing
